objectid,filename,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,object_template,object_download,image_small,image_thumb
ibp1257,ibp1257.jpg,Saga of Chief Joseph,"Howard, H. A.",1978,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1257.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1257_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1257_th.jpg
ibp1258,ibp1258.jpg,War chief Joseph,"Howard, H. A., & McGrath, D. L.",1964,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1258.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1258_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1258_th.jpg
ibp1259,ibp000.jpg,In their best interests: Allotment and the assimilation period on the Nez Perce? Reservation,"James, E. J.",1992,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1260,ibp000.jpg,"Forging an indigenous future: The Nez Perces, 1893-1934","James, E. J.",2002,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1261,ibp1261.jpg,Nez Perce country,"Josephy, A. M.",2007,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1261.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1261_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1261_th.jpg
ibp1262,ibp1262.jpg,Chief Joseph's people and their war,"Josephy, A. M., Yellowstone Library and Museum Association., & United States",1964,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1262.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1262_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1262_th.jpg
ibp1263,ibp000.jpg,"The angle of vision in E. Jane Gay's writing and photography: Four years with the Nex Perces, 1889-1892","Kuipers, J. M.",2006,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1264,ibp1264.jpg,Salmon and his people: Fish & fishing in Nez Perce culture,"Landeen, D., & Pinkham, A.",1999,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1264.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1264_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1264_th.jpg
ibp1265,ibp1265.jpg,Nine tales of Coyote,"Martin, F., & McEntee, D.",1950,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1265.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1265_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1265_th.jpg
ibp1266,ibp1266.jpg,The Nez Perces since Lewis and Clark,"McBeth, K. C.",1908,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1266.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1266_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1266_th.jpg
ibp1267,ibp1267.jpg,Forlorn hope: The Battle of White Bird Canyon and the beginning of the Nez Perce War,"McDermott, J. D.",1978,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1267.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1267_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1267_th.jpg
ibp1268,ibp1268.jpg,Forlorn hope: The Nez Perce victory at White Bird Canyon,"McDermott, J. D.",2003,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1268.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1268_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1268_th.jpg
ibp1269,ibp1269.jpg,"Hear me, my chiefs!: Nez Perce history and legend","McWhorter, L. V., & In Bordin, R. B. A.",1952,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1269.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1269_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1269_th.jpg
ibp1270,ibp000.jpg,"Seventy five years, Presbyterian camp meetings of the Nez Perce Indians, 1897-1972","Morrill, E. D., Drury, C. M., & Morrill, A. C.",1972,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1271,ibp000.jpg,"The Nez Perce, the Montana press, and the war of 1877","Olson, R. Y. H.",1964,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1272,ibp1272.jpg,Retreat to the Bear Paw: The story of the Nez Perce?,"Place, M. T.",1969,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1272.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1272_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1272_th.jpg
ibp1273,ibp1273.jpg,"Joseph, chief of the Nez Perce","Pollock, D.",1950,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1273.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1273_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1273_th.jpg
ibp1274,ibp1274.jpg,On the trail of Chief Joseph,"Robertson, F. C.",1927,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1274.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1274_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1274_th.jpg
ibp1275,ibp1275.jpg,"First to arrive on Custer's Battlefield with the Montana column: Frederick E. Server, Montana pioneer, solider, and explorer, his 1876-1877 Journal of exploration of the Snake River and pursuit of the Nez Perce","Ross, R. A.",2010,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1275.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1275_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1275_th.jpg
ibp1276,ibp000.jpg,The causes of the Nez Perce War as disclosed primarily by treaties in effect between the Nez Perces and the federal government prior to 1877,"Schock, E. D.",1934,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1277,ibp000.jpg,Nez Perce trails,"Shawley, S. D., Sprague, R., & University of Idaho",1977,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1278,ibp1278.jpg,"Battle of the Big Hole in August 1877: As told by T.C. Sherrill, a volunteer member of Gen. Gibbon's command which was so nearly wiped out on that occasion","Sherrill, T. C., & Hathaway, E. C.",1919,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1278.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1278_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1278_th.jpg
ibp1279,ibp1279.jpg,"The battle of the Big Hole: A history of General Gibbon's engagement with Nez Perce?s Indians in the Big Hole Valley, Montana, August 9th, 1877","Shields, G. O.",1889,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1279.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1279_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1279_th.jpg
ibp1280,ibp1280.jpg,"The Nez Perce Campaign, 1877: Two Accounts of Chief Joseph and the Defeat of the Nez Perce---the Battle of Big Hole & Chief Joseph, the Nez Perce","Shields, G. O., & Meany, Edmond Stephen",2010,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1280.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1280_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1280_th.jpg
ibp1281,ibp1281.jpg,The Lolo Trail: A history of events connected with the Lolo Trail since Lewis and Clark,"Space, R. S.",1970,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1281.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1281_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1281_th.jpg
ibp1282,ibp000.jpg,The Nez Perce? Indians,"Spinden, H. J.",1908,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1283,ibp1283.jpg,"Howard's campaign against the Nez Perce Indians, 1878","Sutherland, T. A.",1878,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1283.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1283_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1283_th.jpg
ibp1284,ibp1284.jpg,"Howard's campaign against the Nez Perce Indians, 1877","Sutherland, T. A.",1980,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1284.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1284_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1284_th.jpg
ibp1285,ibp1285.jpg,The great retreat: The Nez Perces war in words and pictures,"Tchakmakian, P.",1976,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1285.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1285_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1285_th.jpg
ibp1286,ibp000.jpg,"Fort Lapwai, Nez Perce National Historical Park, Idaho","Thompson, E. N.",1973,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1287,ibp000.jpg,A brief history of the Nes [i.e. Nez] Perce?s Indians,"Tidd, J. W.",1929,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1288,ibp1288.jpg,Chief Joseph's allies,"Trafzer, C. E., & Scheuerman, R. D.",1992,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1288.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1288_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1288_th.jpg
ibp1289,ibp1289.jpg,Nez Perce coyote tales: The myth cycle,"Walker, D. E., & Matthews, D. N.",1998,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1289.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1289_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1289_th.jpg
ibp1290,ibp1290.jpg,The warrior who killed Custer: The personal narrative of Chief Joseph White Bull,"White, B. J., & In Howard, J. H.",1969,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1290.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1290_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1290_th.jpg
ibp1291,ibp000.jpg,Nimiipuu: The story of the Nez Perce,"Woodward, T., & Swindell, J.",2005,,Nez Perce Tribe,Nez Perce County,46.4182,-116.6229,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1292,ibp000.jpg,An institutional history of Lewis-Clark State College,"Greene, S.",1989,,Education,Nez Perce County,46.4116,-117.0257,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1293,ibp1293.jpg,"Educating in the American West: One hundred years at Lewis-Clark State College, 1893-1993","Petersen, K.",1993,,Education,Nez Perce County,46.4116,-117.0257,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1293.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1293_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1293_th.jpg
ibp1294,ibp000.jpg,"Seventy years of service, December 1, 1892--December 1, 1962: A history of J.N. Ireland & Co., Bankers, Malad City, Idaho",Idaho Enterprise,1962,,Malad City,Oneida County,42.1916,-112.2508,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1295,ibp1295.jpg,Malad Idaho Stake centennial history book 1888-1988,Church of Jesus Christ of Latter-day Saints,1989,,Malad City,Oneida County,42.1916,-112.2508,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1295.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1295_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1295_th.jpg
ibp1296,ibp000.jpg,Malad history,"Evans, D., Ricks, J. E., & Utah State University",1900,,Malad City,Oneida County,42.1916,-112.2508,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1297,ibp000.jpg,A history of the Ireland Bank: Integrity banking since 1892,Heritage Associates,1994,,Malad City,Oneida County,42.1916,-112.2508,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1298,ibp000.jpg,"History of the First Presbyterian Church, Malad City, Idaho","Jenkins, G. L.",1959,,Malad City,Oneida County,42.1916,-112.2508,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1299,ibp1299.jpg,Idaho's Malad Valley: A history,"McDevitt, T. J.",2001,,Malad City,Oneida County,42.1916,-112.2508,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1299.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1299_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1299_th.jpg
ibp1300,ibp000.jpg,Malad Village,"Price, A. J., Ricks, J. E., & Utah State University",1900,,Malad City,Oneida County,42.1916,-112.2508,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1301,ibp000.jpg,"Settlement of Idaho by Utah pioneers: Oneida, Bannock, and Power Counties","Eckman, A. M., & Daughters of Utah Pioneers",2004,,Miscellaneous,Oneida County,42.206,-112.5245,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1302,ibp000.jpg,A Saga of Poisonwater: The story of Malad Valley,"Larson, J. K., & Larson, J. K.",1952,,Miscellaneous,Oneida County,42.206,-112.5245,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1303,ibp000.jpg,An Oneida County chronology,"Larson, J. K.",1950,,Miscellaneous,Oneida County,42.206,-112.5245,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1304,ibp000.jpg,The Samaritans,"Martin, R. R., & Carpenter, E. J.",1968,,Miscellaneous,Oneida County,42.206,-112.5245,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1305,ibp000.jpg,"Pleasantview, Idaho: 100 years, 1897-1997",Pleasantview Centennial Committee,1997,,Pleasantview,Oneida County,42.156,-112.3377,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1306,ibp000.jpg,Homedale hodgepodge,"Walker, N. P.",1989,,Homedale,Owyhee County,43.6177,-116.9338,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1307,ibp000.jpg,"A chronicle of Homedale Improvement Club and Homedale Public Library, 1914-1990","Walker, N. P., & Olsen, H.",1990,,Homedale,Owyhee County,43.6177,-116.9338,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1308,ibp1308.jpg,"A Historical, descriptive and commercial directory of Owyhee County, Idaho",unknown,1966,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1308.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1308_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1308_th.jpg
ibp1309,ibp1309.jpg,Historic Silver City: The story of the Owyhees,"Adams, M. H.",1960,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1309.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1309_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1309_th.jpg
ibp1310,ibp1310.jpg,"Owyhee cattlemen, 1878-1978: 100 years in the saddle","Adams, M. H.",1979,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1310.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1310_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1310_th.jpg
ibp1311,ibp1311.jpg,Sagebrush post offices: A history of the Owyhee country,"Adams, M. H.",1986,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1311.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1311_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1311_th.jpg
ibp1312,ibp000.jpg,Cavalcade: The Owyhees: the West's forgotten corner,Idaho Press-Tribune,1993,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1313,ibp000.jpg,Memories of Silver City: Owyhee Outpost #22,"Davis, D. W., & Stanford, A.",1991,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1314,ibp000.jpg,Roads to Owyhee: Owyhee outpost #20,"Gray, D. M.",1989,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1315,ibp000.jpg,"Use or abuse: Homesteading and the land alienation system in southeastern Owyhee County, Idaho","Humphreys, M. K.",2008,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1316,ibp1316.jpg,Owyhee county (Idaho): The life of a northern desert,"Larrison, E. J.",1957,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1316.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1316_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1316_th.jpg
ibp1317,ibp000.jpg,Givens Springs: Oasis on the Oregon Trail,"Larsen, P. R., Larsen, J., & Couch, L. T.",2008,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1318,ibp000.jpg,"The Silver City road to Mora & Boise, 1880s-1890s","McGill, J. W.",2007,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1319,ibp1319.jpg,Sketches of Owyhee County,"Nettleton, H.",1978,,Miscellaneous,Owyhee County,42.6827,-116.0623,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1319.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1319_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1319_th.jpg
